,Date,Score,reviews
33,2018年1月7日,5,下班後就開遊戲出來掛著，放個一小時看收成也不錯，大概我也挺愛遊戲場的音效，聽起來很有熟悉感
34,2018年1月10日,5,這個遊戲雖然很簡單，但玩起來還滿有快感的，特別是你轉出累積出小獎的時後，看著錢一直加，感覺高潮就要來了。
35,2018年1月7日,5,連線的規則實在不好懂，不過都是拚運氣的，看金額一直多就是爽啦，玩這麼多款就這款最讚
36,2018年1月7日,5,錢增加的很穩定，如果在外面玩可以這麼賺就可以靠這個生活啦，唉就只能幻想爽一下啦
37,2018年1月7日,5,保留機台的設計還不錯，不像別款有的一佔就好幾個小時，想換台都沒辦法
38,2018年1月1日,5,真的跟別的賭博遊戲不一樣，比較不會一直咬錢，大家來玩玩看喔！
39,2018年1月7日,5,看到錢一直變多就很滿足啊...遊藝場台子有這麼好賺就好了555，看板兔女郎妹真正是誰啊?
40,2018年1月7日,5,來朝聖的www 澳門娛樂城上線啦～內行的都知道，玩了一個多小時，很容易中獎耶這個
41,2018年1月15日,1,玩了一個月水果盤從沒看見過大中小全盤BAR，真懷疑程式沒設計進去，真是比拉斯還爛……
42,2018年1月10日,5,這遊戲玩愈久愈有滋味，大概和養成遊戲一樣吧，看著資金愈多就捨不得離開，想要賺更多的錢。
43,2018年1月19日,2,點進去連線了三分鐘還連不上，試過兩次都是如此，太糟糕了
44,2017年12月29日,4,是蠻好玩的 但遊戲太少 蠻會開獎的 上班不方便還可以包台
45,2017年12月29日,4,新手期間實在很容易中獎，感覺很好，只是等級提升就會慢慢失去中獎率，其他都非常好……
46,2018年1月7日,5,玩到現在最愛的就是加勒比海盜，經常開到大獎賺賺賺～～什麼時候要開超級777和古墓秘寶?
47,2018年1月30日,5,很早之前听人言这里好多野玩  所以本人早就想来见：啦
48,2017年12月29日,5,遊戲機臺好玩，又容易開大獎。抽獎劵的轉盤在哪？
49,2018年1月4日,3,新手期間很會中獎 有一定等級之後 中獎率明顯偏低 由其是押越大咬越兇 感覺最為明顯 大咬特咬絕對不會跟你客氣！
50,2018年1月2日,1,還說敢玩 七天內不輸勒  三大保證個頭  才玩兩天 輸到0元
51,2018年1月4日,5,來來去去，不像某個遊戲只知道吸血，咬分數讓人感覺像阿呆
52,2018年1月4日,3,等級升上去後就大咬，3百多萬還不到2小時全輸光
53,2018年1月2日,5,無限自動下注我喜歡，懶人玩法
54,2017年12月31日,1,不能換不好玩
55,2018年1月5日,1,不知道在玩什麼雞八毛浪費時間浪費電，幹
56,2018年1月3日,5,怎麼裡面的水果盤跟麻仔台，跟皇家水果盤，皇家小瑪利一模一樣，連包台，儲值都一樣
57,2018年1月2日,3,只能押小，不能玩大的，我玩遊戲這麼久都看出一些門道了。像免費遊戲第一排幾乎完全不開大牌，怕中獎分數過高。
58,2017年12月29日,5,從來沒碰到這麼好玩的
59,2018年1月15日,4,中獎率較高，不致一下子就要玩家儲值，相對娛樂性高
60,2017年12月28日,4,不錯 遊戲總類在多一點會更好
61,2018年1月15日,5,好玩想中大p贏大錢
62,2018年1月13日,4,很捧的一種可消遣的遊戲
63,2018年1月13日,5,活動邀請碼什麼時候會有
64,2018年1月10日,5,好玩有趣又可打發時間的遊戲
65,2018年1月10日,1,玩了一個多月都没有出过JP，太離譜了!不好玩!
66,2018年1月19日,4,辛運水果盤不能進去
67,2018年1月14日,5,這真是個很讚的遊戲
68,2018年1月10日,5,很好玩得獎率很高
69,2018年1月17日,5,這有在回幣的嗎？ 要是有的話會更讚
70,2018年1月3日,5,遊戲再多點可以更好
71,2018年1月17日,5,好玩覺得很不錯讚
72,2017年12月31日,5,不錯好玩希望後面一樣好玩
73,2018年1月2日,5,目前是系統出問題嗎？怎都進不去
74,2018年1月8日,5,能交易就更完美
75,2018年1月19日,3,連線過久，連不上，重新安裝也一樣
76,2017年12月27日,1,一直卡在紅布簾畫面，進不去
77,2018年1月17日,5,咬不死真討厭
78,2018年1月16日,1,只能儲值，不能支援分數給人
79,2017年12月22日,3,無聊玩玩也可以，貴賓就無謂喇。
80,2017年12月29日,5,不錯玩~只是遊戲種類太少了，可以多一點……
81,2018年1月6日,5,讚！好玩
82,2018年1月15日,5,很好玩，不錯花红又多。一枝独秀
83,2018年1月11日,4,遊戲較少，有點可惜
84,2018年1月9日,5,遊戲方面會唔會增加呢。好期待。
85,2017年12月28日,5,有在送分
86,2017年12月31日,5,還不錯玩
87,2018年1月10日,5,中獎率極高
88,2017年12月30日,5,還不錯玩
89,2018年1月25日,5,還不錯玩
90,2018年1月5日,4,消閒好apps
91,2018年1月8日,5,"玩過.最好中的機台,可惜種類太少。"
92,2018年1月16日,5,畫面小了點。
93,2018年1月4日,5,不錯玩，蠻打發時間。
94,2017年12月29日,5,打發時間不錯……
95,2018年1月18日,5,玩法簡單，非常喜歡，謝謝。
96,2018年1月20日,4,蠻喜歡
97,2018年1月12日,5,非常好玩
98,2018年1月7日,4,不錯玩
99,2018年1月6日,3,很好玩的
100,2017年12月29日,5,真好玩
101,2018年1月10日,5,非常好玩
102,2018年1月5日,5,很好玩的
103,2017年12月30日,1,不能玩
104,2017年12月22日,4,遊戲少
105,2017年12月28日,4,種類太少
106,2017年12月25日,5,很好玩
107,2017年12月29日,5,還不錯
108,2018年1月14日,4,遊戲太少
109,2018年1月19日,1,連線中....兩個不能玩，一直卡著
110,2017年12月30日,5,創意
111,2018年1月10日,5,好玩
112,2017年12月31日,5,很棒
113,2018年1月1日,5,Ok
114,2018年1月20日,5,好玩
115,2018年1月13日,5,好玩
116,2017年12月29日,5,好玩
117,2018年1月14日,5,好玩
118,2018年1月22日,5,good
119,2018年1月19日,5,，，，
120,2017年12月21日,4,不錯玩哦大家可以來玩看看不會讓你失望哦
121,2017年12月25日,1,兩千多萬半小時咬光 傻眼
122,2017年12月22日,5,超喜翻，很好玩
123,2017年12月18日,5,非常好玩
124,2017年12月19日,5,非常好玩
125,2018年1月7日,4,可以玩
126,2017年12月24日,5,好玩的遊戲
127,2017年12月30日,5,不錯
128,2017年12月6日,1,又一款很拔辣的老虎機 五千萬壓小注的竟然可以只咬不敢吐也是醉 人家爆發富很敢開 要儲值當然去玩他們家 傻眼。。。
129,2017年12月4日,1,過了第一天 第二天幾率變超爛 幾百萬不到半小時全部輸完 太誇張
130,2017年11月30日,4,"希望能開德州撲克,麻將,天九,等博弈遊戲 賭神不是每人都可以當的...但是 渡爛每人都可以"
131,2017年11月30日,5,為何使用區域網路無法進入遊戲，但行動網路確可以。希望能有德州撲克遊戲。
132,2017年12月7日,1,7400萬壓一萬一天輸光光，有夠會咬的，還說最會開大獎，虎爛死了，刪遊戲
133,2017年12月3日,5,還不錯玩 等押大金額 不知道還會不會咬那麽大
134,2017年12月5日,5,比拉斯維加斯好玩，不吭玩家，給你們5顆星十5個讚
135,2017年12月5日,4,玩不會死，耐玩，不錯 就差機種太少，吃掉一顆星… 加油
136,2017年12月8日,1,扯爆了 幾千萬一個早上咬光
137,2017年12月4日,5,好玩，裡面竟然還有紫青雙劍機台
138,2017年12月11日,5,還不錯玩，但是壓高狂咬，多改進空間
139,2017年12月4日,2,遊戲太少 中獎率偏低
140,2017年11月30日,5,希望多一些贈獎活動
141,2017年12月29日,5,希望機台可以多一點
142,2017年12月8日,1,遊戲少的可憐 又難中獎 刪掉了
143,2017年12月5日,5,不錯很好玩，值得大家來玩
144,2017年12月16日,5,可以玩看看如何
145,2017年12月7日,1,開牌機率太小，難中jp。難玩的遊戲！
146,2017年12月5日,1,儲值快１萬，沒中過全盤，乾…
147,2018年1月1日,4,16張好玩清楚，容易上手
148,2017年12月1日,5,建議：新增機台
149,2017年12月10日,4,很好玩讚
150,2017年12月15日,5,不錯玩 很好
151,2017年12月18日,5,中獎率很高
152,2017年12月6日,1,遊戲老舊，節奏又慢，升等也慢....無聊啊😴
153,2017年12月5日,5,加減玩
154,2017年12月4日,5,很好玩
155,2017年12月2日,3,遊戲太少了
156,2017年12月9日,5,滿不錯的
157,2017年12月1日,5,不錯的遊戲
158,2017年12月3日,5,還不錯
159,2017年12月14日,5,遊戲太少了
160,2017年11月23日,5,澳門首家線上賭場上線啦！
161,2017年11月24日,5,基隆溫度一點錢 可以多開電獎
162,2017年12月17日,5,好玩
163,2017年11月24日,5,正妹加賭博94讚
164,2017年11月25日,3,護8畫面蠻飄亮
165,2018年1月21日,1,台子很硬都輸押小還可以玩押大咬很大押小甚麼時候才會中大獎我要中幾千萬不是要那幾十萬一兩佰萬金幣啦多開發一些遊戲機台啦只有幾種台快去開發新機台怎麼都沒有全盤大獎改善一下
166,2017年11月29日,2,下注金額使我把遊戲刪了，再來就是遊戲太少了，一點樂趣都沒有
167,2017年11月24日,1,包兩次就沒錢了，第一次看到保留幾台花遊戲幣的
168,2017年12月16日,5,good
169,2017年12月19日,5,好玩
170,2017年12月14日,5,easy game
171,2017年11月27日,5,很會開獎
172,2017年11月27日,5,感覺不錯
173,2017年12月3日,5,好玩
174,2017年11月25日,5,請問一下VIP升級有時間性嗎？還是時間一到若沒再儲值就會降VIP等級
175,2017年12月3日,5,不錯
176,2017年11月29日,5,打發時間，好用。
177,2017年11月28日,3,因前下戴後點進去玩，等了半天都無法上線，從來设進去玩過
178,2017年11月29日,5,好玩！
179,2017年12月1日,5,好玩
180,2017年11月25日,5,好好玩
181,2017年11月24日,5,不硬good
182,2017年11月24日,5,嗷嗷有兔女郎希維亞
183,2017年11月28日,5,非常好玩
184,2017年12月4日,5,好玩
185,2017年11月27日,5,很耐玩的遊戲
186,2017年11月26日,2,為什麼都只能押250
187,2017年12月2日,5,gd
188,2017年11月24日,5,Good!
189,2017年12月4日,5,好玩
190,2017年12月2日,5,GOOD
191,2017年11月23日,5,很軟
192,2017年12月3日,4,還好
193,2017年11月23日,5,棒棒噠
194,2017年11月27日,5,請問可以交易嗎
195,2017年11月24日,5,讚許好的遊戲
196,2017年11月26日,5,台子壞掉  超會開
197,2017年11月27日,5,非常好玩
198,2017年11月28日,5,感覺還不錯，能拉jp更優，
199,2017年11月24日,5,好玩
200,2018年1月7日,5,雖然少了拉手杆的物理反饋，不過看著金額愈來越多還是卡實在，在外面丟掉的錢都不知道多少了
201,2018年1月7日,5,水果台跟麻仔台真是歷史悠久，不管過了幾年都可以說是經典玩法，配樂跟音效聽起來也很不錯
202,2018年1月7日,5,麻仔台最對味，玩起來也最好出獎，其他的雖然也不會很咬，但是我就麻仔台最好開啦
203,2018年1月7日,5,比外面的機台好出獎，不能享受別人羨慕的眼光有點可惜，不過荷包不要虧到卡實在啦
204,2018年1月7日,5,一開始只要輸入序號就可以先拿到一筆金額來玩，平平都是享受小賭樂趣，不用到外面花錢
205,2018年1月7日,5,讚，這裡的機台雖然不多但是不咬錢，玩起來就是爽，等級提升後可以賭的金額更大更刺激
206,2018年1月3日,5,阿幹，這個有夠好出獎的，不像啥狗屁星城一天就咬掉我兩千塊，玩這個才能爽啦
207,2018年1月3日,5,等級提升後一次可以押的金額就變多了，越賭越大玩起來超爽der，出大獎的時候眼白都要翻到後面去了
208,2017年12月28日,5,澳門娛樂城上線啦！內行的都知道門路BJ4，這拉霸機數量也太多多多了吧 666666
209,2018年1月3日,5,加勒比海盜的連線是在不好懂，我都放著給他自己跑，跑著跑著就跑出大獎跟免費次數，超好賺
210,2018年1月3日,5,放著自動跑水果台也都在贏錢，就算沒出大獎也可以看到總金額不斷增加，這樣玩才對嘛
211,2017年12月27日,5,澳門娛樂城上線啦~疑?我不是正在看片嗎，怎麼就點進來了咧，反正平常也會在外面玩就來玩一下咩
212,2017年12月27日,5,原本期待中大獎，後來發現靠累積小獎也能發家致富，像水果盤旁就有累積次數，我才掛一會就升到五級了。
213,2017年12月5日,1,儲值六千台幣 四千萬一個上午咬光沒開過 各位台灣人別再讓人當潘那
214,2017年12月27日,5,還挺好玩的，之前也有玩過紫青雙劍，可以看到熟悉的造型覺得有趣，沒十分鐘就開了一次大獎，運氣不錯
215,2017年12月27日,5,這算是非賭博的賭博遊戲，也許就是因為贏了不算錢，所以才能愉快地享受遊戲，享受贏錢的快感。
216,2017年12月27日,5,感覺不像昂賴有點像單機版，但是讓我想起小時後和爸爸打賭博機的時後，每次都想要多贏一點、玩久一點。
217,2017年12月28日,5,遊戲的活動就是比較多吶，這個遊戲畫面比外面好多啦～有些舊台子畫質有夠爛
218,2017年12月27日,5,麻仔台不錯，有一種小時後偷偷到甘馬店後台賭博的感覺，回憶啊，不過勝率太高了，小時後都被騙光零用錢。
219,2017年12月27日,5,要麻沒中，要麻小獎，突然一下賓果嚇了我一大跳!全版轉都一樣，不知為什麼感覺超爽。
220,2017年12月27日,5,靠妖!水果台一直滿台，我只好去玩別的，結果居然中大獎了，我猜菜鳥中大獎的機率因該很高，大家可以來試試。
221,2017年12月27日,5,裡面我只懂傳統的水果盤和麻仔台，不知道是不是小時後陰影的關系，感覺玩這二個都會想贏怕輸，換玩新的加勒比一直贏，很棒，包加勒比不換了。
222,2017年12月27日,5,雖然是手氣的遊戲，不過沒中獎也有累積次數的安慰獎，將輸的錢拿回來，沒那麼多挫折感，不會像真的睹博一樣讓人破家。
223,2017年12月27日,5,不用擔心，大部份的時間都在贏錢，想要上排行榜只看誰運氣更好能拉到彩池獎金。
224,2017年12月27日,5,一開始覺得滿無聊的，不過轉久了會發現很有樂趣，你會一直期待累積次數滿額賺一波。當然中大獎又更爽了。
225,2017年12月27日,5,可能上一個玩家沒注意到，累積獎已經累積到9個海盜金幣，結果我一坐下馬上轉到金幣，15次免費轉，領了三萬多，超爽。
226,2017年12月27日,5,就看著水果盤自己轉，可以看一天，勝率很高幾乎不會賠錢，原來我也有非轉歐的一天。
227,2017年12月28日,5,哈哈這個不是看迷片很常出現的廣告嗎，有在玩的人多少都是看片的時候點到的吧XD其實還挺不錯玩
228,2017年12月27日,5,我覺最有挑戰性的就是麻仔台，因為只有壓中的那個才有錢，不然就要靠閃燈，只有大賠和大賺二種結果，想要平穩加錢最好選紫青或加勒比。
229,2017年12月27日,5,滿有趣的，話說中國人賭性堅強，打發時間的時後可以來賭一下，不花錢隨便玩。
230,2017年11月23日,5,欲霸不能 好玩
231,2017年11月26日,5,好玩
232,2017年11月27日,5,好玩噢
233,2017年11月29日,5,好玩
234,2017年11月25日,5,烏龍茶
235,2017年11月25日,4,好玩
236,2017年11月28日,5,好玩
237,2017年11月24日,5,好玩
238,2017年11月27日,5,好玩
239,2017年11月24日,5,好玩
240,2018年4月28日,1,8個帳號玩了幾天，根本沒有連開的功能，系統補一次分數就要咬回後在補一次分數，什麼JP根本沒看過，很多敢咬也敢開，要儲值這個遊戲我還情願去儲值星城或拉斯維加斯
241,2018年1月28日,5,常常會陷在要不要加大賭注的掙扎中，小賺是不錯，但也想自己的名子可以上跑馬燈啊～
242,2018年1月28日,5,掛整晚不斷線超威的，除了小賺外等級也提升，難道已經變放置型遊戲了嗎XD
243,2018年1月15日,5,在家也可以玩水果盤，重點是輸了不會難過，但是贏錢又會很爽，只好來留評論支持下
244,2018年1月15日,5,像這種線上的就很好殺時間，又不會花到自己錢，比現實生活中一下賭到傾家蕩產的好太多
245,2018年1月15日,5,新人一進來就給不少金幣，馬上玩水果盤，這種簡單又懷念的機台最得我心
246,2018年1月15日,5,終於老婆不會一直管我叫我不要玩手機遊戲，反正掛著看錢跳還可以陪老婆看韓劇，OK der
247,2018年1月15日,5,中國人就是賭性堅強，小賭怡情又不傷身，現在又有APP可以載，更不用太擔心自己荷包
248,2018年1月15日,5,原本以為不就是博弈遊戲很無聊，但是會有一種莫名想一直看的FU，等級又很好升，看了心情也開心
249,2018年1月15日,5,可以自動保留機台的設定很好，為了等自己的幸運數字，如果沒有保留再排一次會很gan
250,2018年1月15日,5,還有包台服務，實在太人性化了，跟現實差別就是可以不用花太多錢也可以享受到有錢的快感
251,2018年1月15日,5,老實說滿好玩的，上手又超簡單，介面整個說明也很清楚，但如果選擇可以再多一點就更棒
252,2018年1月15日,5,一直以為這種賭博遊戲一定要花很多錢才有辦法玩，竟然可以不花錢，讓我除了OMG之外完全改觀耶，根本是休閒遊戲來著的
253,2018年1月10日,5,離開機台會保留15分鐘的設計很棒，不怕位置一下被搶走，覺得運氣很好就直接包台吧！
254,2018年1月10日,5,幸運轉盤可以抽台北澳門來回機票有夠威，直接送你去那邊啦XD 封面那兩個兔女郎妹子是誰啊好可愛喔
255,2018年1月10日,5,最愛玩的就是這種水果台，靠還可以全自動玩，上班前開好丟著一天看會賺還是虧XD 不用怕被老闆抓包了
256,2018年1月10日,5,經典的拉霸和麻仔台都有，連紫青這種遊戲合作機台都出了，可是我比較想要萌萌養眼的正妹台有機會嘛
257,2018年1月10日,5,不用自己一個個拉霸很方便啊！外面玩看到沒中就失望，這個只要掛機等聽到鏗鏗鏗掉錢聲再看抽到多少就好了哈哈
258,2018年1月7日,5,用平板玩畫質還是一樣很棒真意外，這麼高清的畫面如果有女僕學生之類的機台就更完美啦
259,2018年1月7日,5,喜歡一直開獎玩海盜拿金幣最快！水果盤要湊連線比較久，懷舊玩麻仔台就對啦
260,2018年1月7日,5,老婆擔心我常往遊藝場跑會被拐走(黑人問號.jpg 叫我在家玩這個就好，還多給我零用錢買VIP賺到了
261,2018年1月7日,5,蠻好賺錢的，丟著掛機拉霸也不會虧錢，慢慢本金就越來越多囉～不過排行榜那個金額有夠嚇人，有沒有這麼狂XD
262,2018年1月7日,5,跟朋友耍白爛就來比看誰錢先花光，結果我一直出獎真是超爽啊，光是免費轉就不知道轉了幾十次去了
263,2018年1月7日,5,一直贏就是爽，每個遊戲都不咬錢的都還沒碰過，讓我有點管不住手想儲阿
264,2018年1月7日,5,機台都會隨機開啟小遊戲，能贏的話獎勵都很讚，不過很常都是太貪輸掉啦
265,2018年1月7日,5,活動邀請碼不錯，就算手氣差也可以消磨時間，不過這麼軟居然讓我撐到半夜兩點也是有夠厲害的
266,2018年1月7日,5,這麼好開獎的機台還真是第一次玩到，我就先儲個兩千跟你賭看看啦
267,2018年1月7日,5,紫青雙劍算是在別的遊戲沒看過的，就換個皮玩法也是一樣，算是機台畫面比較漂亮的遊戲了
268,2017年12月27日,5,不用操作，不用研究玩法，純憑手氣，放空大腦看賭金增加就行，很休閒的遊戲。
269,2017年12月27日,5,等級愈高賭資愈大，愈玩愈刺激，心臟不好的建議小賭怡情就好，輕鬆玩。
270,2017年12月28日,5,讚讚讚！機台數量有夠多，8開頭和168最熱門～都卡不到位，求高人分享卡位秘技
271,2017年12月27日,5,看不太懂紫青雙劍的連線規則，就看一直連線，錢一直加就很爽。
272,2017年12月28日,5,遊戲的活動就是比較多吶，這個遊戲畫面比外面好多啦～有些舊台子畫質有夠爛
273,2017年12月27日,5,我就把它當作消遣，小賭怡情，輸了也不花錢，很好打發時間。
274,2017年12月27日,5,還不錯很休閒，不用打打殺殺，不那麼累還升等級，玩久了自然提高vip。
275,2018年1月3日,5,免費轉超讚，剛好又出大獎更是讓人愉快，機台軟玩起來就是爽啦，比其他遊戲佛心多了
276,2017年12月7日,1,真的…第一天怎玩怎中大獎…第二天真他x的扯…最好300多萬的錢一次獎勵都沒有…都中那幾百幾千的…要玩的三思阿…我是感覺浪費時間…
277,2017年12月28日,5,玩拉霸機就是爽！花的錢還比外面少，最近還多了什麼紫青雙劍的新台子，換換畫面還滿漂亮的喔
278,2017年12月28日,5,靠!這個拉霸機台跟我去遊藝場玩的根本一樣啊XDDDD 晚上想賭一下不用跑外面了哈哈
279,2017年12月28日,5,看謎片被老婆發現趕快點廣告轉過去，根本神救援來著，她怕我去外面玩～玩這個就不會被念啦
280,2018年1月28日,5,不用出門玩那些舊舊又黏黏的機台，在家躺在床上暖暖的被窩一樣可以玩，一樣可以感受那種輸贏，超讚的
281,2018年1月28日,5,意外的不坑錢，小儲一點還可以玩招財貓，就是一種小賭城的概念，但又不會讓你賭身家，讚
282,2018年1月28日,5,遊戲畫面跑起來滿有爽感的，粉絲團一堆人在打welcome領序號很團結啊～
283,2018年1月15日,5,看不是懂加勒比海盜的計算，但就開自動跑就好，一不小心就跳出super win，超興奮的
284,2018年1月15日,5,專攻加勒比，感覺很好贏，一直出現BIG WIN，原本自動50，再來100，現在直接選無限大讓他跑，看著前一直增加就很爽，沒有輸的感覺
285,2018年1月15日,5,從沒想過自己可以這樣看金幣一直跑，是新手福利嗎，加勒比海盜真的一直賺，不誇張哦
286,2018年1月15日,5,機台選擇不多，但都是熟悉常玩的，不用去外面玩的感覺真好，在家翹二郎腿好舒服
287,2018年1月15日,5,遊戲跟粉絲團活動滿多的，沒有太花俏的包裝，簡單好上手，剩下就是靠運氣拉
288,2018年1月10日,5,感覺好像神級賭徒養成記，只要肯花時間，基本上都是贏，而且沒有十八禁內容，還滿健康的。
289,2018年1月15日,5,雖然是自動跑，但還是會忍不住一直盯著看，就是會有一種莫名的開心，而且這邊的畫面又不錯
290,2018年1月15日,5,不知覺就升級了，上手0難度，機種又都是基本款，種類不會太多，這樣比較好
291,2018年1月15日,5,打發時間很好用，而且沒有什麼教學問題，更沒有一些亂七八糟的系統，這樣簡簡單單就好
292,2018年1月15日,5,欸，連線滿順的耶，只有錢夠掛下去是沒問題的耶，這樣玩起來才爽嘛
293,2018年1月15日,5,掛著玩就是帥，躺著賺錢就是這種概念吧，機台選擇也很多，不會玩就是自動給他掛下去就對了
294,2018年1月15日,5,現在這種博弈類的也太多了吧，玩這款沒有什麼原因，妹子正就是王道
295,2018年1月15日,5,粉絲團活動也太大方了吧～還有直播送機票，我也要去澳門，再辦再辦（吶喊
296,2018年1月10日,5,紫青雙劍拉霸會開啟小遊戲，打贏就可以拿大獎，可惡每次都差一點啊 555
297,2018年1月10日,5,連線拉霸比較看不懂，反正自動旋轉開下去就對了，還會免費送次數不怕錢用光啦
298,2018年1月7日,5,加勒比海盜很不錯ㄟ，金幣好湊又有免費轉，手氣好到我怕怕的
299,2018年1月7日,5,序號給的金額很不錯，運氣好累積的速度超快，純打發時間也不會花到啥錢
300,2018年1月7日,5,遊戲讀取很快，自動掛也不會斷線，連線很穩定，玩些簡單老遊戲也挺讓人舒服的
301,2018年1月7日,5,中大獎掉一堆金幣的音效聽起來94爽，其實還蠻常開獎的喔～不會越玩越悶
302,2018年1月10日,5,我本來還以為要課金才能玩，玩一會才發現是模擬賭城遊戲，虛驚一場，滿休閒的小遊戲。
303,2018年1月10日,5,應該是玩的人有多到，彩金衝的量有夠快 (嚇到吃手手.jpg 讓我更想怒衝一波啊啊啊～～～
304,2018年1月10日,5,花一點遊戲幣就可以包台，不怕累積獎勵不見讚啦！搶到好台子包下去就對了
305,2018年1月10日,5,麻仔台很需要自制力啊&gt;&lt; 中了大獎就想一直拼下去結果就...什麼都沒有q__q 還是見好就收吧
306,2018年1月7日,5,掛機很方便，睡一覺起來看到金額多了幾十萬就爽歪歪，睡夢中開得真不錯
307,2018年1月7日,5,玩沒十分鐘就中彩金，幹真是有夠爽的，之前在別的遊戲被咬幾千連個屁都沒有
308,2018年1月7日,5,海盜機台要收集金幣、水果盤要拿連線～選機台要挑累積量夠多的，賺起來更快
309,2018年1月7日,5,機台畫面新穎，玩起來感覺不咬錢，花了點錢玩也賺了不少，整體來講還挺有良心的
310,2018年1月7日,5,中大獎的特效超爽der，有的機台都被占好久，是那個位子特別香還是怎樣
311,2018年1月7日,5,看片子時候點進來玩的，反正都是打發時間，換個刺激感碼不錯啦
312,2018年1月7日,5,機台都會隨機開啟小遊戲，能贏的話獎勵都很讚，不過很常都是太貪輸掉啦
313,2018年1月7日,5,自動掛機很方便，機台的畫面也挺不錯的，不是那種超老式的復古風，音效也挺有味道的
314,2018年1月7日,5,用手機玩很方便，連線就順暢，也不會玩到渾身臭烘烘，掛自動練等級可以玩有夠久的
315,2017年12月28日,5,看到那個總獎金都忍不住手癢去拉了好幾次～要砍手手了啦！荷包君rip
316,2018年1月3日,5,玩起來感覺不太會輸，金額都是正成長比較多，希望可以這樣子穩穩練上去
317,2018年1月3日,5,好玩，雖然不能常常開到大獎，不過小獎不斷好以玩的時間反而很長，很好打發時間
318,2018年1月3日,5,我喜翻，當初是看男朋友在玩才來下載的，現在我比他還要迷，很好玩ㄋㄟ
319,2018年1月3日,5,種類不會太多，不過都是我玩習慣的機台，畫面也好看的，三不五時開獎就是推
320,2018年4月28日,5,成功後再提交成功後開立之內容的
321,2018年3月22日,1,垃圾賠率咬這麼跨張玩屁阿
322,2018年2月22日,5,不錯 好玩可以打發時間
323,2018年2月15日,1,爛到爆，咬超兇還不開牌，還想騙玩家儲值。
324,2018年2月13日,3,不知道好不好玩所以給3星
325,2018年2月6日,5,有美女看
326,2018年1月28日,5,還滿有趣的，不用研究太多，也沒有過多的任務跟打殺，挺不賴的消遣
327,2018年1月28日,5,玩這款是真的可以不用動腦，跟那種麻將遊戲不一樣，比較放鬆
